costoTotalItems,delegacion,inStore,lat,lon
492,alvaroObregon,,19.362377,-99.23114
6399,venustiano,,19.427028,-99.092292
13099,cuahutemoc,,19.445844,-99.149765
4740,gustavo,,19.550949,-99.125556
10000,miguelHidalgo,,19.433916,-99.187873
10000,miguelHidalgo,,19.433916,-99.187873
3519,gustavo,,19.483884,-99.113594
6399,gustavo,,19.483884,-99.113594
5499,iztapalapa,,19.344068,-99.029777
491,iztapalapa,,19.327568,-99.060783
4599,iztapalapa,,19.327568,-99.060783
597,tlahuac,,19.28683,-99.059875
4599,tlahuac,,19.28683,-99.059875
7999,iztapalapa,,19.334917,-99.026016
19999,iztacalco,,19.39303,-99.070159
19999,tlalpan,,19.290952,-99.124862
6199,tlahuac,,19.301256,-99.044891
15099,alvaroObregon,,19.32752,-99.21173
9299,cuahutemoc,,19.417922,-99.148384
7799,azcapotzalco,,19.505399,-99.20375
14099,tlahuac,,19.28993,-99.012199
20299,tlalpan,,19.200069,-99.146362
20299,xochimilco,,19.258678,-99.107574
11699,iztapalapa,,19.342082,-99.053215
20299,cuahutemoc,,19.443178,-99.144233
3319,benitoJuarez,,19.375444,-99.154312
20299,gustavo,,19.471334,-99.09774
21099,benitoJuarez,,19.403192,-99.155647
16599,gustavo,,19.55516,-99.129707
17999,cuahutemoc,,19.426752,-99.161842
16399,cuahutemoc,,19.405296,-99.150459
8799,gustavo,,19.489162,-99.116218
8499,benitoJuarez,,19.378505,-99.185058
8398,iztacalco,,19.400381,-99.131088
1989,tlalpan,,19.27486,-99.16776
2099,tlalpan,,19.300659,-99.224525
259,miguelHidalgo,,19.429861,-99.206398
13799,iztapalapa,,19.341096,-99.036384
13799,azcapotzalco,,19.46863,-99.17698
1957,iztapalapa,,19.361557,-99.00875
13799,azcapotzalco,,19.464927,-99.180213
4759,venustiano,,19.432802,-99.098167
12599,xochimilco,,19.280563,-99.111724
3199,miguelHidalgo,,19.433916,-99.187873
2584,venustiano,inStore,19.439152,-99.094597
762,benitoJuarez,,19.388044,-99.185752
2499,coyoacan,,19.336912,-99.000473
9399,tlalpan,,19.297712,-99.150741
1398,iztapalapa,,19.369113,-99.028312
2479,tlahuac,,19.369865,-99.037879
648,gustavo,,19.5018,-99.1266
12998,alvaroObregon,,19.334812,-99.204444
3591,azcapotzalco,,19.467382,-99.14994
8299,alvaroObregon,,19.334812,-99.204444
6299,tlalpan,,19.281074,-99.179847
5320,gustavo,,19.453739,-99.066093
33198,iztacalco,,19.39303,-99.070159
4799,benitoJuarez,,19.388044,-99.185752
19999,cuajimalpa,,19.361721,-99.283409
2099,benitoJuarez,,19.360403,-99.149765
999,gustavo,,19.5018,-99.1266
1419,gustavo,,19.496761,-99.07508
575,benitoJuarez,,19.379558,-99.193367
199,xochimilco,,19.249376,-99.08554
1159,gustavo,,19.485109,-99.072311
1049,gustavo,,19.485109,-99.072311
1899,iztapalapa,,19.341096,-99.036384
2399,alvaroObregon,,19.37973,-99.225944
5699,milpaAlta,,19.179159,-99.003227
6492,tlalpan,,19.287187,-99.170524
2399,magdalena,,19.320852,-99.247383
2499,cuajimalpa,,19.368991,-99.28878
20499,iztacalco,,19.39303,-99.070159
5789,miguelHidalgo,,19.402915,-99.182983
6589,miguelHidalgo,,19.460365,-99.197517
6559,iztapalapa,,19.310697,-99.074295
8799,venustiano,,19.432802,-99.098167
13999,coyoacan,,19.328702,-99.164985
2199,xochimilco,,19.249376,-99.08554
13999,coyoacan,,19.328702,-99.164985
2427,benitoJuarez,,19.392822,-99.15007
13799,iztapalapa,,19.361557,-99.00875
14099,gustavo,,19.487855,-99.09098
14099,miguelHidalgo,,19.434198,-99.205139
14099,iztapalapa,,19.452369,-99.138412
14099,iztapalapa,,19.377367,-99.120018
14099,coyoacan,,19.305686,-99.175468
14099,gustavo,,19.470235,-99.07508
14759,miguelHidalgo,,19.429861,-99.206398
20499,alvaroObregon,,19.327266,-99.259407
20499,azcapotzalco,,19.479799,-99.191978
20499,gustavo,,19.492,-99.103767
19999,azcapotzalco,,19.485216,-99.208915
6699,alvaroObregon,,19.367424,-99.200286
4179,miguelHidalgo,,19.409297,-99.187828
16599,coyoacan,,19.312898,-99.113105
19399,venustiano,,19.443593,-99.121406
15099,iztapalapa,,19.345443,-99.110336
20499,miguelHidalgo,,19.433916,-99.187873
6699,benitoJuarez,,19.378147,-99.14112
20499,venustiano,,19.425535,-99.070243
3419,tlalpan,,19.287673,-99.161811
20499,iztacalco,,19.4111,-99.065773
20499,iztapalapa,,19.380271,-99.088958
20499,azcapotzalco,,19.488708,-99.190597
20499,iztapalapa,,19.379602,-99.104804
8999,coyoacan,,19.335817,-99.119522
3439,cuahutemoc,,19.392519,-99.127967
19999,iztacalco,,19.391803,-99.10704
2339,cuahutemoc,,19.392518,-99.127967
14699,iztapalapa,,19.373723,-99.133857
13299,iztapalapa,,19.382762,-99.090156
249,azcapotzalco,inStore,19.502997,-99.203129
11599,coyoacan,,19.353813,-99.163604
23699,xochimilco,,19.262187,-99.11103
3178,iztacalco,,19.4111,-99.065773
6559,gustavo,,19.545827,-99.139389
12599,iztapalapa,,19.382762,-99.090156
17499,alvaroObregon,,19.382049,-99.201171
15999,azcapotzalco,,19.464927,-99.180213
17499,coyoacan,,19.354221,-99.126243
5859,tlahuac,,19.317358,-98.9607
5859,miguelHidalgo,,19.431814,-99.194061
14999,iztapalapa,,19.354297,-98.997848
12999,coyoacan,,19.353813,-99.163604
22699,venustiano,,19.41057,-99.120025
13799,iztapalapa,,19.365877,-99.049461
20299,miguelHidalgo,,19.440935,-99.188522
2009,miguelHidalgo,,19.440935,-99.188522
20299,coyoacan,,19.339212,-99.151817
20299,venustiano,,19.432802,-99.098167
20299,iztacalco,,19.39303,-99.070159
20299,venustiano,,19.406621,-99.124168
20299,coyoacan,,19.328702,-99.164985
20299,iztacalco,,19.387979,-99.092018
20299,iztapalapa,,19.331489,-99.03569
4899,miguelHidalgo,,19.433916,-99.187873
6493,gustavo,,19.476545,-99.066787
4899,coyoacan,,19.345811,-99.146995
6493,tlalpan,,19.295326,-99.143142
5399,alvaroObregon,,19.37338,-99.23526
6498,iztapalapa,,19.342418,-98.992408
6493,iztapalapa,,41.546276,2.10861301
5399,iztapalapa,,19.360536,-99.132469
5499,iztapalapa,,19.387168,-99.086135
1099,tlahuac,,19.247823,-98.999771
16988,cuahutemoc,,19.434604,-99.131881
7999,cuajimalpa,,19.361991,-99.266403
7999,benitoJuarez,,19.399997,-99.15187
7799,benitoJuarez,,19.399997,-99.15187
7899,venustiano,,19.415771,-99.10733
4859,xochimilco,,19.250654,-99.076461
8399,benitoJuarez,,19.360403,-99.149765
5999,iztapalapa,,19.391553,-99.042594
13599,tlalpan,,19.296857,-99.171005
21499,iztapalapa,,19.380271,-99.088958
15999,gustavo,,19.48434,-99.146583
1799,iztapalapa,,19.330596,-99.053649
19499,benitoJuarez,,19.388044,-99.185752
1449,benitoJuarez,,19.372684,-99.183677
249,xochimilco,,19.20996,-99.098144
1059,tlahuac,,19.276651,-98.997695
5295,cuahutemoc,,19.392519,-99.127967
1199,azcapotzalco,,19.493106,-99.202659
23999,iztapalapa,,19.382762,-99.090156
14699,gustavo,,19.48434,-99.146583
917,tlalpan,,19.285068,-99.139389
6099,alvaroObregon,,19.397233,-99.193367
5299,iztapalapa,,19.330596,-99.053649
3199,alvaroObregon,,19.329259,-99.27024
14999,venustiano,,19.4248,-99.09037
8490,coyoacan,,19.305686,-99.175468
2499,iztapalapa,,19.353263,-99.108612
6299,tlalpan,,19.273101,-99.230758
4739,gustavo,,19.520215,-99.135932
2699,miguelHidalgo,,19.4053,-99.194061
12598,alvaroObregon,,19.395689,-99.202018
6699,iztapalapa,,19.361557,-99.00875
6699,iztapalapa,,19.361557,-99.00875
14199,gustavo,,19.48161,-99.09361
96,iztacalco,,19.39303,-99.070159
5319,gustavo,,19.492361,-99.147689
20499,iztapalapa,,19.346931,-99.025154
19399,iztapalapa,,19.34276,-99.04624
4199,gustavo,,19.51131,-99.139564
6500,gustavo,,19.504919,-99.132469
14199,iztapalapa,,19.310697,-99.074295
3199,iztapalapa,,19.357969,-99.066093
5899,iztapalapa,,19.336938,-99.111724
17418,iztapalapa,,19.336938,-99.111724
20499,iztacalco,,19.4111,-99.065773
6500,cuahutemoc,,19.417922,-99.148384
6000,benitoJuarez,,19.368541,-99.163604
10589,coyoacan,,19.328702,-99.164985
19499,miguelHidalgo,,19.399688,-99.188522
21399,iztapalapa,,19.354766,-99.093734
21399,coyoacan,,19.353813,-99.163604
19999,alvaroObregon,,19.359972,-99.23619
19999,alvaroObregon,,19.356901,-99.175369
19999,iztapalapa,,19.369113,-99.028312
22999,milpaAlta,,19.187614,-99.025985
2579,iztacalco,,19.39303,-99.070159
3629,benitoJuarez,,19.386495,-99.143539
9799,miguelHidalgo,,19.436515,-99.173988
12999,benitoJuarez,,19.39912,-99.141464
4259,cuahutemoc,,19.45791,-99.144233
4259,iztapalapa,,19.310697,-99.074295
4259,tlahuac,,19.301256,-99.044891
769,alvaroObregon,,19.337736,-99.196495
4259,alvaroObregon,,19.337736,-99.196495
1390,iztacalco,,19.38048,-99.08726
10799,azcapotzalco,,19.485216,-99.208915
10799,tlahuac,,19.317358,-98.9607
10799,alvaroObregon,,19.375875,-99.200637
2943,iztapalapa,,19.325326,-99.057136
10799,iztapalapa,,19.325326,-99.057136
5799,alvaroObregon,,19.345151,-99.184516
15999,alvaroObregon,,19.363561,-99.240104
15999,tlahuac,,19.229919,-98.98941
16659,tlahuac,,19.229919,-98.98941
4329,miguelHidalgo,,19.43678,-99.20482
6299,gustavo,,19.485109,-99.072311
20599,alvaroObregon,,19.356901,-99.175369
15999,iztapalapa,,19.388,-99.032577
14999,azcapotzalco,,19.49905,-99.20181
5595,cuahutemoc,,19.405014,-99.141464
16699,miguelHidalgo,,19.448791,-99.193367
5595,iztapalapa,,19.341096,-99.036384
20599,azcapotzalco,,19.46946,-99.14475
20599,iztapalapa,,19.342082,-99.053215
6799,iztapalapa,,19.34797,-99.030159
8699,venustiano,,19.44239,-99.096382
20599,tlalpan,,19.215389,-99.192672
6759,alvaroObregon,,19.337736,-99.196495
20599,benitoJuarez,,19.367185,-99.162429
6799,benitoJuarez,,19.388044,-99.185752
20299,iztapalapa,,19.318372,-99.069465
14199,gustavo,,19.499645,-99.09098
14199,miguelHidalgo,,19.434198,-99.205139
14199,coyoacan,,19.3281,-99.11398
16999,coyoacan,,19.3281,-99.11398
6699,alvaroObregon,,19.37338,-99.23526
20299,miguelHidalgo,,19.429861,-99.206398
32998,azcapotzalco,,19.505399,-99.20375
6559,iztapalapa,,19.318372,-99.069465
16499,iztapalapa,,19.342418,-98.992408
20299,tlalpan,,19.287673,-99.161811
6559,azcapotzalco,,19.49905,-99.20181
20299,miguelHidalgo,,19.402915,-99.182983
7699,iztacalco,,19.387979,-99.092018
20299,tlalpan,,19.297712,-99.150741
6559,gustavo,,19.483718,-99.099967
20299,benitoJuarez,,19.381729,-99.164985
5249,iztapalapa,,19.380271,-99.088958
20299,iztapalapa,,19.386812,-99.078536
16599,xochimilco,,19.291709,-99.16278
20299,coyoacan,,19.32047,-99.108955
20299,iztacalco,,19.384191,-99.094779
20299,venustiano,,19.416904,-99.091667
7699,tlalpan,,19.287673,-99.161811
20299,coyoacan,,19.32323,-99.15979
20299,benitoJuarez,,19.388044,-99.185752
7699,tlahuac,,19.300859,-99.059181
20299,iztapalapa,,19.345443,-99.110336
4229,gustavo,,19.536724,-99.178405
6699,iztacalco,,19.383251,-99.105499
14659,cuahutemoc,,19.461416,-99.133163
6559,cuahutemoc,,19.436023,-99.154609
5249,milpaAlta,,19.187316,-99.017036
20299,miguelHidalgo,,19.43211,-99.19117
16499,coyoacan,,19.3281,-99.11398
7699,cuahutemoc,,19.417922,-99.148384
7699,gustavo,,19.543708,-99.131332
7699,xochimilco,,19.251941,-99.03569
7699,tlalpan,,19.303085,-99.108566
16499,benitoJuarez,,19.362863,-99.173988
6699,gustavo,,19.478536,-99.13697
20299,alvaroObregon,,19.340204,-99.257774
5099,gustavo,,19.544143,-99.143539
12599,azcapotzalco,,19.512998,-99.201194
20299,cuahutemoc,,19.405014,-99.141464
5249,coyoacan,,19.314453,-99.133506
12599,tlahuac,,19.274066,-99.005294
6559,tlahuac,,19.280111,-99.057533
16699,iztapalapa,,19.386123,-99.122421
6559,iztacalco,,19.383251,-99.105499
2019,benitoJuarez,,19.367424,-99.185752
6559,azcapotzalco,,19.481765,-99.153228
16699,iztapalapa,,41.546276,2.10861301
16599,gustavo,,19.49003,-99.133178
8599,magdalena,,19.293785,-99.243919
298,xochimilco,,19.246906,-99.122093
4799,xochimilco,,19.246906,-99.122093
6000,alvaroObregon,,19.327266,-99.259407
14499,miguelHidalgo,,19.410263,-99.192649
749,venustiano,,19.443025,-99.103424
839,venustiano,,19.443025,-99.103424
5789,cuahutemoc,,19.447454,-99.132469
1279,venustiano,,19.429561,-99.122093
3591,gustavo,,19.570714,-99.131385
16998,azcapotzalco,,19.472385,-99.187232
23998,tlalpan,,19.284385,-99.182289
20499,coyoacan,,19.327564,-99.121749
20499,miguelHidalgo,,19.458408,-99.191055
6559,iztacalco,,19.396177,-99.124748
6699,tlalpan,,19.29548,-99.17654
20499,alvaroObregon,,19.375875,-99.200637
4239,iztapalapa,,19.318466,-99.039062
20499,iztapalapa,,19.368242,-99.11103
20499,xochimilco,,19.258678,-99.107574
20499,cuahutemoc,,19.445844,-99.149765
20499,miguelHidalgo,,19.421854,-99.187133
14999,iztapalapa,,19.347478,-99.102905
12999,iztapalapa,,19.310697,-99.074295
16599,iztapalapa,,19.386812,-99.078536
10438,alvaroObregon,,19.39335,-99.189422
2499,tlalpan,,19.281074,-99.179847
1259,tlalpan,,19.253467,-99.159767
5999,coyoacan,,19.321548,-99.160835
7999,gustavo,,19.515302,-99.160148
7899,iztapalapa,,19.382762,-99.090156
18799,iztacalco,,19.391803,-99.10704
20499,gustavo,,19.51131,-99.139564
20299,miguelHidalgo,,19.441356,-99.180213
20299,gustavo,,19.478103,-99.094436
20299,tlalpan,,19.290206,-99.18074
14899,iztapalapa,,41.546276,2.10861301
16999,coyoacan,,19.326301,-99.124862
1767,tlahuac,,19.3003,-99.06298
6159,tlalpan,,19.27168,-99.1548
16599,iztapalapa,,19.354766,-99.093734
6799,tlahuac,,19.309412,-99.048744
6799,coyoacan,,19.328702,-99.164985
21659,alvaroObregon,,19.383281,-99.217834
14999,xochimilco,,19.258722,-99.01773
2411,iztacalco,,19.38951,-99.12216
6759,benitoJuarez,,19.376541,-99.180213
13000,coyoacan,,19.328702,-99.164985
6099,alvaroObregon,,19.380952,-99.245651
659,cuahutemoc,,19.410552,-99.133857
3199,iztapalapa,,19.357969,-99.066093
1658,iztapalapa,,19.310697,-99.074295
15849,coyoacan,,19.353813,-99.163604
15,azcapotzalco,inStore,19.502997,-99.203129
6799,cuahutemoc,,19.419193,-99.151153
6799,cuahutemoc,,19.417922,-99.148384
6498,miguelHidalgo,,19.450195,-99.165679
6669,iztapalapa,,19.452369,-99.138412
14999,benitoJuarez,,19.388044,-99.185752
14999,iztapalapa,,19.361557,-99.00875
14999,alvaroObregon,,19.382806,-99.207603
20499,cuajimalpa,,19.346647,-99.275787
23499,benitoJuarez,,19.379558,-99.193367
16599,iztapalapa,,19.330144,-98.971717
16559,cuahutemoc,,19.405014,-99.141464
16599,tlalpan,,19.306301,-99.220413
16799,cuajimalpa,,19.361991,-99.266403
2039,coyoacan,,19.328702,-99.164985
19399,gustavo,,19.487508,-99.097892
2039,alvaroObregon,,19.33295,-99.233871
16799,gustavo,,19.478521,-99.086135
16799,gustavo,,19.476545,-99.066787
10589,gustavo,,19.470811,-99.107574
5295,coyoacan,,19.31696,-99.12769
4299,alvaroObregon,,19.325767,-99.25798
6399,tlalpan,,19.253669,-99.172615
6897,iztapalapa,,19.391553,-99.042594
6399,tlahuac,,19.301256,-99.044891
6399,miguelHidalgo,,19.431814,-99.194061
6399,tlalpan,,19.281074,-99.179847
6399,xochimilco,,19.270885,-99.1138
14499,alvaroObregon,,19.358585,-99.185752
13999,coyoacan,,19.328702,-99.164985
18899,venustiano,,19.415458,-99.116912
12899,alvaroObregon,,19.337736,-99.196495
2149,iztacalco,,19.4111,-99.065773
865,iztacalco,,19.4111,-99.065773
2149,azcapotzalco,,19.488708,-99.190597
3945,cuahutemoc,,19.445844,-99.149765
15998,coyoacan,,19.329282,-99.119056
21999,coyoacan,,19.328702,-99.164985
249,gustavo,,19.49003,-99.133178
14499,alvaroObregon,,19.358585,-99.185752
14499,alvaroObregon,,19.3577,-99.184
11599,coyoacan,,19.353813,-99.163604
11599,coyoacan,,19.353813,-99.163604
3399,benitoJuarez,,19.388044,-99.185752
5299,azcapotzalco,,19.477827,-99.216217
1390,gustavo,,19.49861,-99.09582
4659,benitoJuarez,,19.369239,-99.149765
4659,benitoJuarez,,19.369239,-99.149765
5299,gustavo,,19.544984,-99.126937
6999,iztapalapa,,19.391553,-99.042594
7899,gustavo,,19.451997,-99.086135
7899,iztacalco,,19.391952,-99.108261
5499,iztacalco,,19.4111,-99.065773
16599,tlalpan,,19.29497,-99.13202
18799,coyoacan,,19.301988,-99.066093
23999,gustavo,,19.453739,-99.066093
18799,cuajimalpa,,19.306928,-99.332626
6559,gustavo,,19.49003,-99.133178
15499,azcapotzalco,,19.485876,-99.193412
20499,cuahutemoc,,19.41464,-99.139549
20299,tlalpan,,19.263624,-99.170524
5599,alvaroObregon,,19.382806,-99.207603
1247,gustavo,,19.496709,-99.14907
6699,gustavo,,19.5018,-99.1266
2500,xochimilco,,19.280563,-99.111724
2489,tlahuac,,19.285974,-99.047431
18799,benitoJuarez,,19.387763,-99.176757
6759,xochimilco,,19.280563,-99.111724
20599,coyoacan,,19.328702,-99.164985
16699,benitoJuarez,,19.369239,-99.149765
14999,iztapalapa,,19.37491,-99.110687
7108,tlahuac,,19.309412,-99.048744
20499,azcapotzalco,,19.493106,-99.202659
20499,gustavo,,19.544984,-99.126937
16659,gustavo,,19.564237,-99.131233
16699,iztapalapa,,19.354297,-98.997848
20599,miguelHidalgo,,19.40246,-99.18449
6759,iztapalapa,,19.318372,-99.069465
6219,gustavo,,19.544143,-99.143539
20499,miguelHidalgo,,19.456174,-99.203254
6219,cuahutemoc,,19.41615,-99.14413
6799,iztapalapa,,19.387168,-99.086135
6459,benitoJuarez,,19.39912,-99.141464
16719,tlalpan,,19.267259,-99.147506
18799,gustavo,,19.496709,-99.14907
20599,benitoJuarez,,19.394638,-99.186447
20599,azcapotzalco,,19.488069,-99.183631
6759,iztapalapa,,19.327466,-99.103767
16659,coyoacan,,19.319931,-99.14907
6219,cuahutemoc,,19.41464,-99.139549
20499,azcapotzalco,,19.492078,-99.175025
6799,tlahuac,,19.267948,-98.994934
5679,iztacalco,,19.383251,-99.105499
16719,alvaroObregon,,19.382049,-99.201171
4329,tlahuac,,19.279188,-99.005989
3549,tlahuac,,19.309412,-99.048744
5329,iztacalco,,19.39303,-99.070159
16659,gustavo,,19.49003,-99.133178
16659,iztapalapa,,19.331489,-99.03569
20599,venustiano,,19.439645,-99.082679
20599,gustavo,,19.535171,-99.144706
20599,coyoacan,,19.348478,-99.152534
20599,tlalpan,,19.253467,-99.159767
2039,benitoJuarez,,19.380393,-99.147689
12759,iztapalapa,,19.31716,-99.0747
18799,gustavo,,19.52218,-99.155303
16699,coyoacan,,19.328702,-99.164985
18799,alvaroObregon,,19.362339,-99.248352
6799,tlalpan,,19.277509,-99.172599
16719,tlalpan,,19.295804,-99.132179
16699,miguelHidalgo,,19.444227,-99.187385
16699,tlalpan,,19.287187,-99.170524
16699,venustiano,,19.450183,-99.107574
3459,benitoJuarez,,19.367185,-99.162429
16699,benitoJuarez,,19.367185,-99.162429
5859,iztapalapa,,19.325326,-99.057136
16659,coyoacan,,19.336912,-99.000473
4759,coyoacan,,19.336912,-99.000473
20599,iztapalapa,,19.318372,-99.069465
12759,venustiano,,19.41546,-99.124168
6759,azcapotzalco,,19.485216,-99.208915
20499,gustavo,,19.487855,-99.09098
20599,coyoacan,,19.339212,-99.151817
20499,benitoJuarez,,19.399997,-99.15187
15319,tlalpan,,19.28836,-99.17466
12759,alvaroObregon,,19.323923,-99.288261
13598,alvaroObregon,,19.331932,-99.246688
16699,tlahuac,,19.29129,-99.032997
3929,alvaroObregon,,19.329259,-99.27024
16659,iztapalapa,,19.318372,-99.069465
6799,cuajimalpa,,19.374132,-99.285491
6799,cuajimalpa,,19.374132,-99.285491
16719,miguelHidalgo,,19.44636,-99.17005
18799,alvaroObregon,,19.372859,-99.213699
13999,xochimilco,,19.26579,-99.11356
6219,magdalena,,19.307001,-99.251884
16699,miguelHidalgo,,19.441356,-99.180213
4329,tlalpan,,19.292388,-99.230628
20499,miguelHidalgo,,19.43074,-99.218208
6368,azcapotzalco,,19.46946,-99.14475
18448,coyoacan,,19.301988,-99.066093
1499,iztapalapa,,19.33727,-99.06448
6799,alvaroObregon,,19.318035,-99.268142
1059,alvaroObregon,,19.318035,-99.268142
18799,iztapalapa,,19.322212,-99.051925
5999,cuahutemoc,,19.446828,-99.159454
3139,cuahutemoc,,19.446828,-99.159454
20499,tlalpan,,19.28836,-99.17466
20599,tlalpan,,19.297712,-99.150741
6759,benitoJuarez,,19.399997,-99.15187
16659,gustavo,,19.4894,-99.117019
18799,iztapalapa,,19.362703,-99.125724
349,venustiano,,19.432802,-99.098167
8798,venustiano,,19.432802,-99.098167
18799,miguelHidalgo,,19.402915,-99.182983
18799,alvaroObregon,,19.346523,-99.191291
20599,alvaroObregon,,19.331932,-99.246688
6259,alvaroObregon,,19.331932,-99.246688
20499,cuajimalpa,,19.361991,-99.266403
12996,iztapalapa,,19.342418,-98.992408
2489,gustavo,,19.49003,-99.133178
8059,xochimilco,,19.298355,-99.098045
2009,gustavo,,19.538143,-99.138351
119,benitoJuarez,,19.394357,-99.177444
4999,benitoJuarez,,19.394357,-99.177444
3299,iztapalapa,,19.352991,-99.003227
14599,azcapotzalco,,19.478538,-99.151496
21099,tlalpan,,19.290952,-99.124862
6500,iztacalco,,19.38936,-99.115875
1399,iztapalapa,,19.355455,-99.077056
561,iztapalapa,,19.355455,-99.077056
6449,benitoJuarez,,19.37046,-99.13713
769,benitoJuarez,,19.37046,-99.13713
4859,gustavo,,19.495084,-99.093742
649,gustavo,,19.487855,-99.09098
4999,gustavo,,19.478521,-99.086135
